Company ID,Client Status,Deposits (Co or Firm),Investment Balances (Co or Firm),Loans (Co or Firm),Credit Lines *,MD Name,State,Client Tier,Business Group,Most recent Call Report,,
t315,Client,1204,0,0,,Jeff,MN,Bronze,Life Science and Healthcare,8/9/20,,
t317,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
t318,Non-Client,,,,,Kate,ME,,Life Science and Healthcare,,,
t318,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
t319,Client,1802,0,0,3000,Betty,CA,Silver,Life Science and Healthcare,11/10/20,,
t322,Client,5020,0,0,,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
t322,Former Client,0,0,0,,Kate,,Bronze,Life Science and Healthcare,,,
t329,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,,,
t331,Client,8598,9745,0,1000,Chris,CA,Silver,Life Science and Healthcare,8/31/20,,
t338,Non-Client,,,,,Kate,MA,Bronze,Life Science and Healthcare,,,
t340,Former Client,0,0,0,,Jeff,MN,Bronze,Life Science and Healthcare,12/6/15,,
t340,Non-Client,,,,,Jeff,WI,,Life Science and Healthcare,,,
t344,Former Client,0,0,0,,Betty,CA,Bronze,Life Science and Healthcare,,,
t345,Client,2425,2678,7000,1210,Laura,PA,Gold,Life Science and Healthcare,8/17/20,,
T345,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t345,Non-Client,,,,,Dominic,CO,,Life Science and Healthcare,,,
t346,Client,2500,6619,3551,4551,Kevin,MA,Silver,Life Science and Healthcare,10/18/20,,
t346,Former Client,0,0,0,,Jeff,CA,Bronze,Life Science and Healthcare,8/3/16,,
t347,Client,3573,0,0,6000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t350,Non-Client,,,,,Dominic,,,Life Science and Healthcare,,,
t351,Client,7536,0,0,1000,Chris,CA,Silver,Life Science and Healthcare,5/25/20,,
t352,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
t354,Former Client,0,0,0,,Dominic,CA,Silver,Life Science and Healthcare,,,
t356,Former Client,0,0,0,1000,Chris,CA,Iron,Life Science and Healthcare,5/25/20,,
t356,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t360,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t361,Client,3502,7618,6573,1182,Betty,CA,Silver,Life Science and Healthcare,10/15/20,,
t361,Former Client,0,0,0,,Chris,CA,Bronze,Life Science and Healthcare,2/18/20,,
t361,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
t362,Former Client,0,0,0,,Dominic,UT,Bronze,Life Science and Healthcare,,,
t364,Non-Client,,,,,Kate,RI,,Life Science and Healthcare,,,
t368,Client,1600,4303,0,9000,Kevin,MA,Gold,Life Science and Healthcare,7/13/20,,
t371,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t372,Client,6547,1453,0,7500,Betty,CA,Gold,Life Science and Healthcare,8/26/20,,
T374,Client,5825,0,0,,Laura,PA,Bronze,Life Science and Healthcare,5/6/20,,
t375,Client,1958,0,1475,1602,Peter,CA,Gold,Sponsor Finance - Life Sci,5/7/19,,
t376,Former Client,0,0,0,,Paul,VA,Bronze,Life Science and Healthcare,2/1/19,,
t378,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t378,Non-Client,,,,,Laura,NC,,Life Science and Healthcare,,,
t381,Client,2591,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t381,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,8/14/18,,
t381,Former Client,0,0,0,0,Dominic,CA,Bronze,Life Science and Healthcare,2/18/18,,
t381,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
T383,Former Client,0,0,0,,Chris,CA,Bronze,Life Science and Healthcare,2/19/18,,
t386,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,2/18/20,,
t386,Non-Client,,,,,Dominic,NM,,Life Science and Healthcare,,,
t389,Client,9525,2468,0,2000,Kate,MA,Silver,Life Science and Healthcare,11/8/20,,
t389,Client,2280,0,0,,Chris,CA,Bronze,Life Science and Healthcare,5/20/20,,
t391,Non-Client,,,,,Kevin,CT,,Life Science and Healthcare,,,
t394,Former Client,0,0,0,,Dominic,TX,Bronze,Life Science and Healthcare,2/18/19,,
t395,Former Client,0,0,0,,Paul,WI,Bronze,Life Science and Healthcare,2/26/18,,
t397,Client,1459,0,0,0,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t397,Client,8369,0,0,7500,Kevin,MA,Bronze,Life Science and Healthcare,8/12/20,,
t398,Client,2000,4143,1733,3000,Betty,CA,Gold,Life Science and Healthcare,11/4/20,,
t399,Client,1448,0,0,2000,Laura,PA,Bronze,Life Science and Healthcare,10/13/20,,
t399,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
t404,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,11/19/19,,
t404,Non-Client,,,,,Vera,TX,,Life Science and Healthcare,,,
t404,Non-Client,,,,,Kate,MA,Gold,Life Science and Healthcare,,,
t404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t405,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t407,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
t408,Client,1215,0,1115,1335,Chris,CA,Silver,Life Science and Healthcare,8/13/20,,
t408,Non-Client,,,,,Kevin,CT,,Life Science and Healthcare,,,
t409,Former Client,0,0,0,0,Laura,MD,Iron,Life Science and Healthcare,2/19/18,,
t409,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,9/15/15,,
T410,Client,1336,0,8464,8464,Paul,CO,Bronze,Life Science and Healthcare,8/9/20,,
t412,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t413,Client,2500,5922,2666,1050,Kate,MA,Gold,Life Science and Healthcare,9/8/20,,
t415,Client,5034,0,0,0,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t415,Client,0,4438,0,,Chris,CA,Silver,Life Science and Healthcare,7/12/20,,
t415,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
t416,Client,4818,0,0,1200,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t416,Former Client,0,0,0,,Jeff,IL,Bronze,Life Science and Healthcare,8/3/16,,
t418,Client,0,0,0,5000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t418,Non-Client,,,,,Joe,MN,,Life Science and Healthcare,,,
t419,Client,2103,0,0,,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
t421,Client,1835,0,0,5000,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
t421,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,,,
t424,Client,2500,1117,1177,1427,Kate,MA,Silver,Life Science and Healthcare,8/25/20,,
t424,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,12/23/15,,
t426,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
t428,Client,9628,0,0,2460,Chris,CA,Gold,Life Science and Healthcare,9/20/20,,
t429,Non-Client,,,,,Dominic,,,Life Science and Healthcare,2/11/16,,
t429,Non-Client,,,,,Dominic,MD,,Life Science and Healthcare,,,
t429,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
t430,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
t432,Former Client,0,0,0,,Betty,CA,Gold,Life Science and Healthcare,6/4/18,,
T433,Client,7638,0,3000,7050,Kevin,MA,Gold,Life Science and Healthcare,8/16/20,,
t434,Client,2876,0,2028,2278,Laura,PA,Silver,Life Science and Healthcare,10/13/20,,
t434,Non-Client,,,,,Dominic,CA,Gold,Life Science and Healthcare,10/31/18,,
t435,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,4/21/16,,
t437,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,4/22/20,,
t438,Former Client,0,0,0,,Peter,NJ,Bronze,Sponsor Finance - Life Sci,2/26/18,,
t439,Client,1391,9009,0,2150,Kate,NY,Silver,Life Science and Healthcare,9/28/20,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,9/23/20,,
t439,Client,1427,0,0,5000,Paul,PA,Bronze,Life Science and Healthcare,8/9/20,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
T439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
T439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
t440,Non-Client,,,,,Rosh,,,Life Science and Healthcare,,,
t441,Former Client,0,0,0,,Laura,NC,Iron,Life Science and Healthcare,2/19/18,,
T441,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
t441,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t442,Client,8875,1977,0,7500,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t442,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,11/1/16,,
t442,Former Client,0,0,0,1000,Peter,MN,,Sponsor Finance - Life Sci,,,
t443,Client,6087,0,2587,2842,Peter,VA,Gold,Sponsor Finance - Life Sci,,,
t444,Client,2436,0,0,5000,Betty,CA,Iron,Life Science and Healthcare,2/19/20,,
t448,Client,100,9037,0,,Paul,CA,Bronze,Life Science and Healthcare,8/9/20,,
t450,Non-Client,,,,,Dominic,PA,,Life Science and Healthcare,,,
t461,Client,1575,0,0,,Chris,,Bronze,Life Science and Healthcare,8/12/20,,
t462,Former Client,0,0,0,0,Paul,OK,Bronze,Life Science and Healthcare,2/20/20,,
t463,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
t470,Client,6491,1894,0,1058,Jeff,WA,Gold,Life Science and Healthcare,8/17/20,,
t473,Former Client,0,0,0,0,Betty,CA,Silver,Life Science and Healthcare,12/13/17,,
t474,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t474,Non-Client,,,,,Chris,,,Life Science and Healthcare,,,
t478,Non-Client,,,,,Betty,WA,,Life Science and Healthcare,9/3/16,,
t480,Former Client,0,0,0,0,Laura,PA,Bronze,Life Science and Healthcare,2/19/18,,
t480,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,11/30/16,,
t481,Client,2668,5050,0,,Kate,MA,Silver,Life Science and Healthcare,8/15/20,,
t487,Non-Client,,,,,Betty,WA,,Life Science and Healthcare,8/18/19,,
t487,Non-Client,,,,,Chris,WA,,Life Science and Healthcare,,,
T488,Client,9765,0,0,,Chris,NJ,Bronze,Life Science and Healthcare,8/12/20,,
t491,Non-Client,,,,,Joe,TX,Gold,Life Science and Healthcare,,,
t492,Client,2500,1017,4166,5200,Betty,CA,Silver,Life Science and Healthcare,10/29/19,,
t492,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t493,Client,7011,1130,3400,4350,Laura,NJ,Gold,Life Science and Healthcare,10/11/20,,
t493,Non-Client,,,,,Joe,GA,,Life Science and Healthcare,,,
t494,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
t495,Client,1504,0,0,3000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t495,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
T495,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Laura,FL,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Laura,SC,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Jeff,MI,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Laura,TX,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Kevin,MD,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Kevin,MD,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Jeff,MT,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Kevin,NJ,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,,,
t495,Non-Client,,,,,Kevin,VA,,Life Science and Healthcare,,,
t496,Non-Client,,,,,Dominic,TX,Bronze,Life Science and Healthcare,2/28/17,,
t497,Former Client,0,0,0,,Laura,PA,Iron,Life Science and Healthcare,2/19/18,,
T498,Client,6888,0,2962,2962,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t499,Client,6713,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,11/1/20,,
t499,Client,1000,2269,0,,Betty,CA,Silver,Life Science and Healthcare,10/13/20,,
t502,Non-Client,,,,,Chris,WA,,Life Science and Healthcare,,,
t510,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
t510,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
t514,Client,2116,0,0,4500,Betty,CA,Silver,Life Science and Healthcare,9/6/20,,
t515,Client,2500,3253,0,7500,Kate,MA,Bronze,Life Science and Healthcare,9/9/20,,
t515,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,4/22/20,,
t516,Non-Client,,,,,Vera,,Bronze,Life Science and Healthcare,5/11/17,,
t516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
T516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,MD,,Life Science and Healthcare,,,
T516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t516,Non-Client,,,,,,FL,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t516,Non-Client,,,,,,NM,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,3/18/19,,
t517,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,12/24/17,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
T517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
T517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,,ME,,Life Science and Healthcare,,,
T517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
T517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
T517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,TX,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,,DE,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
T517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
t518,Client,8224,1646,0,2500,Betty,CA,Silver,Life Science and Healthcare,11/25/20,,
T522,Client,3435,0,0,,Kate,MA,Bronze,Life Science and Healthcare,5/24/20,,
t524,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
t528,Client,2711,0,0,1000,Dominic,CA,Silver,Life Science and Healthcare,9/21/20,,
t528,Client,1607,0,2798,3548,Laura,CT,Bronze,Life Science and Healthcare,4/1/20,,
t530,Non-Client,,,,,Jeff,,,Life Science and Healthcare,,,
t530,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
t531,Former Client,0,0,0,0,Betty,CA,Bronze,Life Science and Healthcare,12/1/18,,
t532,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
t535,Client,0,4808,0,1000,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
t535,Client,1078,0,0,1200,Kate,MA,Bronze,Life Science and Healthcare,5/26/20,,
t539,Former Client,0,0,0,,Kate,CA,Iron,Life Science and Healthcare,2/10/20,,
t540,Client,9127,6296,0,7110,Laura,NJ,Bronze,Life Science and Healthcare,8/26/20,,
t546,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,8/2/17,,
t550,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
t552,Former Client,0,0,0,,Dominic,TX,,Life Science and Healthcare,,,
t554,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
t563,Client,3419,0,0,5000,Kate,MA,Silver,Life Science and Healthcare,11/8/20,,
t570,Client,7124,2786,1339,1980,Kevin,NY,Gold,Life Science and Healthcare,7/13/20,,
t571,Non-Client,,,,,Vera,,Bronze,Life Science and Healthcare,9/11/17,,
t571,Non-Client,,,,,Jeff,,,Life Science and Healthcare,,,
t575,Client,75.2,0,0,,Paul,CO,Bronze,Life Science and Healthcare,8/9/20,,
t575,Non-Client,,,,,Kevin,MA,Silver,Life Science and Healthcare,12/3/19,,
t576,Client,2533,1701,8780,8896,Laura,FL,Gold,Life Science and Healthcare,9/6/20,,
t576,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t577,Client,9336,0,3509,3509,Laura,NC,Bronze,Life Science and Healthcare,7/6/20,,
t581,Client,3860,0,1000,2900,Kevin,MA,Gold,Life Science and Healthcare,8/20/20,,
t585,Client,8474,0,8852,1300,Kevin,MA,Gold,Life Science and Healthcare,9/1/20,,
t586,Non-Client,,,,,Jeff,,,Life Science and Healthcare,12/6/17,,
t588,Former Client,0,0,0,5000,Kate,NY,Silver,Life Science and Healthcare,2/18/20,,
t594,Client,1739,0,0,5000,Betty,CA,Silver,Life Science and Healthcare,11/9/20,,
t594,Former Client,0,0,0,,Paul,MN,Bronze,Life Science and Healthcare,2/1/19,,
t595,Client,5511,2402,0,1000,Betty,CA,Bronze,Life Science and Healthcare,9/6/20,,
t597,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,7/22/18,,
t598,Client,3889,0,1733,2200,Chris,CA,Silver,Life Science and Healthcare,8/26/20,,
T598,Client,2776,0,0,,Jeff,CO,Bronze,Life Science and Healthcare,8/9/20,,
t602,Client,3703,0,0,6000,Kate,MA,Silver,Life Science and Healthcare,9/23/20,,
t607,Non-Client,,,,,Vera,PA,,Life Science and Healthcare,6/23/19,,
t608,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,2/13/18,,
t608,Non-Client,,,,,,CT,,Life Science and Healthcare,,,
t609,Client,2456,0,5853,1000,Kevin,MA,Gold,Life Science and Healthcare,10/14/20,,
t611,Former Client,0,0,0,,Kevin,MA,,Life Science and Healthcare,,,
t613,Client,8817,2180,0,3525,Kevin,NY,Gold,Life Science and Healthcare,7/14/20,,
t613,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,2/19/20,,
t619,Non-Client,,,,,Betty,,Bronze,Life Science and Healthcare,4/26/18,,
t621,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
t623,Non-Client,,,,,Joe,ID,Silver,Life Science and Healthcare,,,
t624,Non-Client,,,,,,NJ,,Life Science and Healthcare,,,
t625,Client,2000,5262,2500,2500,Dominic,CA,Silver,Life Science and Healthcare,8/17/20,,
t625,Non-Client,,,,,Kate,NJ,,Life Science and Healthcare,,,
t626,Client,2932,8267,6541,6541,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
t627,Client,1663,0,0,2500,Chris,CA,Silver,Life Science and Healthcare,9/24/20,,
t629,Client,1312,0,5253,6055,Peter,MA,Gold,Sponsor Finance - Life Sci,1/23/19,,
t632,Client,1341,0,0,,Paul,MI,Bronze,Life Science and Healthcare,8/9/20,,
t635,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,8/7/18,,
t638,Client,3385,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,10/1/20,,
t640,Client,4988,0,0,,Dominic,CA,Gold,Life Science and Healthcare,10/29/20,,
T640,Client,0,0,0,,Kate,NY,Bronze,Life Science and Healthcare,10/14/20,,
t640,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,9/6/18,,
t644,Client,0,5540,0,1000,Kevin,NY,Silver,Life Science and Healthcare,6/28/20,,
t645,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
t646,Non-Client,,,,,Kevin,,,Life Science and Healthcare,,,
t665,Client,5001,0,1879,2879,Kate,MA,Bronze,Life Science and Healthcare,8/17/20,,
t667,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t671,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
T672,Client,9900,0,0,8000,Dominic,CA,Silver,Life Science and Healthcare,9/10/20,,
T673,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t675,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,10/8/19,,
t675,Non-Client,,,,,Vera,NY,Bronze,Life Science and Healthcare,2/27/19,,
T675,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
t678,Non-Client,,,,,Betty,,,Life Science and Healthcare,8/19/20,,
t678,Non-Client,,,,,Chris,CA,Silver,Life Science and Healthcare,8/20/19,,
T680,Non-Client,,,,,,OH,,Life Science and Healthcare,,,
t682,Client,1430,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t682,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
t688,Client,1835,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t691,Client,2508,4750,0,,Kate,WA,Silver,Life Science and Healthcare,8/12/20,,
t694,Client,4581,0,0,1500,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t694,Former Client,0,0,0,5000,Jeff,MN,Bronze,Life Science and Healthcare,,,
t696,Client,8464,0,0,7500,Kate,MA,Gold,Life Science and Healthcare,11/9/20,,
t696,Non-Client,,,,,Vera,,Bronze,Life Science and Healthcare,,,
t697,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
t698,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,9/18/19,,
t699,Non-Client,,,,,Dominic,,Bronze,Life Science and Healthcare,,,
t701,Non-Client,,,,,Joe,TN,Silver,Life Science and Healthcare,,,
t702,Client,,,,,Kate,CA,Silver,Life Science and Healthcare,,,
T706,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
t709,Client,1560,0,0,1250,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
t714,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
t715,Non-Client,,,,,Laura,GA,,Life Science and Healthcare,6/2/20,,
t719,Client,5958,0,5808,5808,Kate,MA,Silver,Life Science and Healthcare,9/23/20,,
t721,Non-Client,,,,,Betty,CA,Bronze,Life Science and Healthcare,12/9/19,,
t721,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t742,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
t747,Client,4345,7574,0,9100,Jeff,MN,Bronze,Life Science and Healthcare,8/9/20,,
t756,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
t758,Former Client,0,0,0,,Dominic,TX,,Life Science and Healthcare,,,
t769,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
t770,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
T793,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
t802,Client,1245,0,0,,Dominic,TX,Bronze,Life Science and Healthcare,8/12/20,,
t803,Client,5958,0,0,,Dominic,TX,Bronze,Life Science and Healthcare,8/12/20,,
t804,Non-Client,,,,,Jeff,CO,Bronze,Life Science and Healthcare,,,
t809,Client,1417,0,1966,2216,Jeff,CO,Bronze,Life Science and Healthcare,7/13/20,,
t813,Non-Client,,,,,Betty,MA,Gold,Life Science and Healthcare,11/11/20,,
t813,Client,1208,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
t815,Client,1690,0,0,,Laura,FL,Bronze,Life Science and Healthcare,9/29/20,,
t816,Client,5411,0,0,3700,Chris,CA,Silver,Life Science and Healthcare,10/7/20,,
t816,Client,2759,0,0,,Kevin,,Bronze,Life Science and Healthcare,7/30/20,,
t825,Client,3370,0,0,,Laura,,Silver,Life Science and Healthcare,,,
t828,Non-Client,,,,,,MI,,Life Science and Healthcare,,,
t835,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
t841,Former Client,0,0,0,,Dominic,CA,Gold,Life Science and Healthcare,2/19/14,,
t857,Client,1427,0,0,5000,Paul,MN,Silver,Life Science and Healthcare,,,
t860,Former Client,0,0,0,,Peter,CA,,Sponsor Finance - Life Sci,,,
t861,Client,4908,0,0,,Betty,CA,Bronze,Life Science and Healthcare,9/29/20,,
t866,Client,1007,0,0,,Jeff,KS,Bronze,Life Science and Healthcare,,,
t869,Client,4000,0,0,,Paul,MN,Gold,Life Science and Healthcare,10/31/20,,
t875,Non-Client,,,,,Laura,VA,,Life Science and Healthcare,,,
t896,Former Client,0,0,0,,Laura,MD,,Life Science and Healthcare,,,
t921,Non-Client,,,,,,TN,,Life Science and Healthcare,,,
t935,Former Client,0,0,0,,Dominic,TX,,Life Science and Healthcare,,,
T970,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,,,
t972,Former Client,0,0,0,,Kate,MA,Silver,Life Science and Healthcare,11/2/16,,
t973,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
